faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Target
4,402.0,382,0.25139,3671.3,4485.3,9.2931,26.929,42.546,2708.2,74.859,120.39,0.34463,79.74,48.725,2636.9,24.965,48.413,3103.8,23.219,65.623,229.21,344.17,94.567,77.013,32.746,8.7525,26.198,6.6916,18.991,1.6502,33.636,13.634,23.726,1.1749,18.567,2.2227,4.8511,2.3472,0.028001,0.84447,0.089506,53.865,43.408,63.477,53.858,24.44,62.773,22.507,40.641,34.349,42.862,47.564,44.994,17.474,1
4,402.0,383,0.20481,3742.5,4517.0,9.3381,26.744,42.55,2708.4,74.295,120.4,0.31621,79.739,50.902,2638.4,26.314,49.487,3101.4,22.93,65.559,233.83,344.37,94.564,77.331,32.753,8.903,26.723,6.7442,18.685,1.6517,33.558,13.847,23.71,1.3638,18.236,2.2887,4.7534,2.2008,0.028001,0.84447,0.089506,53.865,43.408,63.617,53.013,20.642,59.907,23.046,37.354,40.754,45.347,47.411,45.13,18.163,1
4,402.0,384,0.20577,3731.1,4464.9,9.3897,26.687,42.028,2709.2,74.605,120.42,0.31466,79.927,50.703,2639.3,24.313,50.015,3101.8,22.323,65.579,232.0,343.77,94.35,77.345,32.753,8.903,26.723,6.7442,18.685,1.6517,33.558,13.847,23.71,1.3638,18.236,2.2887,4.7534,2.2008,0.028001,0.84447,0.089506,53.865,43.408,63.814,53.637,20.548,61.76,23.122,37.543,40.167,46.57,47.832,46.125,19.595,1
4,402.0,385,0.20033,3735.2,4509.4,9.4518,27.142,42.249,2704.7,75.012,120.38,0.33974,79.813,50.259,2634.0,26.162,50.952,3100.4,22.643,65.626,230.82,343.55,94.488,77.121,32.6,8.7663,26.204,6.7154,18.325,1.6676,33.542,13.974,24.076,1.221,18.284,2.3162,4.837,2.2945,0.028001,0.84447,0.089506,53.865,43.408,63.436,53.844,19.806,60.766,22.624,40.07,38.863,48.738,48.19,44.937,18.862,1
4,402.0,386,0.20143,3727.3,4452.5,9.2784,26.968,42.71,2703.5,74.913,120.39,0.33717,79.792,50.506,2632.8,25.356,48.101,3098.8,23.777,65.622,230.54,342.62,94.47,77.106,32.6,8.7663,26.204,6.7154,18.325,1.6676,33.542,13.974,24.076,1.221,18.284,2.3162,4.837,2.2945,0.0027961,0.82686,0.089449,53.222,43.052,63.571,54.525,19.697,62.926,22.598,40.383,39.59,42.14,48.157,44.988,16.18,1
4,402.0,387,0.20899,3748.6,4518.4,9.3593,26.52,42.078,2705.8,74.699,120.42,0.3583,80.105,50.754,2635.9,24.968,49.676,3101.1,23.061,65.661,232.76,343.05,94.35,77.696,32.242,8.6419,26.273,6.9794,18.671,1.6572,33.474,13.912,24.13,1.3701,18.03,2.2697,4.7393,2.3138,0.0027961,0.82686,0.089449,53.222,43.052,63.602,54.667,20.864,60.758,22.817,41.322,40.32,45.783,48.075,45.901,17.834,1
4,402.0,388,0.21039,3696.3,4541.7,9.3812,26.916,42.652,2707.4,75.987,120.38,0.34924,80.442,50.337,2636.6,25.177,49.22,3102.8,22.605,65.807,235.82,342.15,94.343,77.854,32.242,8.6419,26.273,6.9794,18.671,1.6572,33.474,13.912,24.13,1.3701,18.03,2.2697,4.7393,2.3138,0.0027961,0.82686,0.089449,53.222,43.052,64.502,54.387,20.726,60.936,22.499,42.427,39.092,44.73,47.91,44.938,18.863,1
4,402.0,389,0.24274,3657.7,4544.2,9.2254,26.684,42.186,2706.3,75.455,120.4,0.34772,80.451,49.909,2634.7,27.3,49.932,3101.7,23.014,65.944,231.56,341.76,94.471,77.519,32.309,8.923,26.65,6.9948,18.529,1.6947,33.239,13.909,24.304,1.2445,18.134,2.2852,4.8278,2.2461,0.0027961,0.82686,0.089449,53.222,43.052,62.883,53.556,23.891,60.921,22.477,41.138,37.831,46.377,48.392,44.847,17.892,1
4,402.0,390,0.2429,3625.4,4477.5,9.3028,26.904,42.247,2704.1,75.143,120.39,0.34828,80.321,50.159,2633.0,24.722,49.395,3101.4,22.648,65.99,233.13,341.4,94.58,77.243,32.309,8.923,26.65,6.9948,18.529,1.6947,33.239,13.909,24.304,1.2445,18.134,2.2852,4.8278,2.2461,0.0027961,0.82686,0.089449,53.222,43.052,63.439,54.355,23.875,62.118,22.175,41.07,38.568,45.134,48.351,45.694,18.773,1
4,402.0,391,0.23523,3652.1,4562.5,9.2324,26.819,42.464,2703.5,74.735,120.39,0.34696,80.155,50.709,2632.3,25.024,51.522,3099.7,23.353,66.0,233.73,342.02,94.639,77.296,32.345,8.9165,26.34,6.9638,18.423,1.6796,33.467,13.757,23.894,1.3202,17.965,2.2615,4.8716,2.2689,0.019066,0.82424,0.097687,53.633,43.97,62.745,53.714,23.164,61.968,22.467,41.273,40.185,50.056,47.952,44.303,17.097,1
4,402.0,392,0.23757,3620.7,4544.0,9.2671,26.861,42.366,2702.9,74.522,120.39,0.34839,80.021,49.901,2631.9,25.573,49.588,3099.2,23.495,65.95,232.96,342.11,94.693,77.007,32.345,8.9165,26.34,6.9638,18.423,1.6796,33.467,13.757,23.894,1.3202,17.965,2.2615,4.8716,2.2689,0.019066,0.82424,0.097687,53.633,43.97,63.286,53.935,22.934,61.833,22.272,41.098,37.808,45.58,47.933,44.567,16.802,1
4,402.0,393,0.23095,3640.6,4547.2,9.2515,26.8,42.153,2705.6,75.717,120.38,0.33205,80.087,50.3,2633.0,24.975,50.991,3101.6,22.792,65.874,230.99,341.78,94.699,77.248,32.534,8.8065,26.63,6.7749,18.612,1.6098,33.178,13.942,23.776,1.2643,18.522,2.2352,4.9185,2.3365,0.019066,0.82424,0.097687,53.633,43.97,63.124,54.209,22.619,62.29,22.086,39.028,38.982,48.826,48.024,44.388,18.452,1
4,402.0,394,0.2297,3669.6,4578.0,9.2669,27.196,42.427,2704.9,74.77,120.41,0.32931,80.007,50.275,2634.3,24.735,50.867,3100.3,23.953,65.825,231.68,341.97,94.687,77.296,32.534,8.8065,26.63,6.7749,18.612,1.6098,33.178,13.942,23.776,1.2643,18.522,2.2352,4.9185,2.3365,0.019066,0.82424,0.097687,53.633,43.97,62.624,53.84,22.742,62.005,22.75,39.363,38.909,48.54,47.876,45.161,15.703,1
4,402.0,395,0.21032,3660.3,4548.5,9.3735,26.856,42.658,2704.0,76.293,120.39,0.35198,80.055,49.341,2632.7,24.565,49.025,3101.3,22.684,65.812,232.81,341.4,94.542,77.208,32.007,9.1447,26.382,7.0023,18.475,1.6328,32.801,13.872,24.151,1.2469,18.397,2.2867,4.8079,2.3452,0.019066,0.82424,0.097687,53.633,43.97,64.453,53.773,20.539,60.586,22.26,41.607,36.162,44.278,47.693,44.55,18.719,1
4,402.0,396,0.20811,3672.4,4497.8,9.4441,27.375,42.51,2702.8,75.068,120.41,0.35153,80.015,49.819,2631.2,24.823,50.415,3100.6,24.691,65.771,231.21,341.18,94.617,77.386,32.007,9.1447,26.382,7.0023,18.475,1.6328,32.801,13.872,24.151,1.2469,18.397,2.2867,4.8079,2.3452,0.010389,0.8151,0.12393,54.547,43.356,64.245,54.38,20.756,59.617,22.138,41.663,37.568,47.495,47.665,45.075,13.955,1
4,402.0,397,0.2601,3669.2,4521.0,9.305,26.676,42.658,2704.6,74.302,120.39,0.34274,80.225,49.796,2634.0,25.202,50.514,3102.3,22.723,65.792,230.33,340.82,94.592,77.353,32.143,8.813,26.445,6.7222,18.42,1.6296,32.591,13.939,23.921,1.2891,17.982,2.2381,4.8371,2.2546,0.010389,0.8151,0.12393,54.547,43.356,62.3,54.477,25.502,62.971,22.164,40.974,37.499,47.725,47.624,45.441,18.62,1
4,402.0,398,0.25927,3643.2,4532.3,9.332,26.674,42.41,2704.8,75.207,120.4,0.34271,80.214,49.264,2633.5,25.891,49.854,3103.2,23.093,65.824,231.28,341.01,94.687,77.249,32.143,8.813,26.445,6.7222,18.42,1.6296,32.591,13.939,23.921,1.2891,17.982,2.2381,4.8371,2.2546,0.010389,0.8151,0.12393,54.547,43.356,62.746,54.341,25.583,60.732,22.071,40.977,35.934,46.196,47.415,45.025,17.736,1
4,402.0,399,0.2471,3708.5,4590.6,9.4115,26.811,42.046,2706.5,75.443,120.42,0.35246,80.288,50.628,2634.7,24.834,47.83,3104.6,23.068,65.827,231.18,340.44,94.541,77.384,32.112,8.8777,26.134,7.0043,18.8,1.6496,32.856,13.781,23.833,1.3271,18.67,2.2767,4.7557,2.281,0.010389,0.8151,0.12393,54.547,43.356,64.098,53.834,24.425,59.876,21.884,41.717,39.948,41.512,47.3,45.68,17.785,1
4,402.0,400,0.24691,3718.9,4562.2,9.3534,26.975,42.619,2703.9,75.3,120.4,0.35046,80.225,50.175,2632.8,24.979,49.482,3103.9,22.686,65.819,229.99,340.34,94.43,77.41,32.112,8.8777,26.134,7.0043,18.8,1.6496,32.856,13.781,23.833,1.3271,18.67,2.2767,4.7557,2.281,0.010389,0.8151,0.12393,54.547,43.356,63.919,54.173,24.444,61.174,22.006,41.961,38.616,45.335,47.285,44.854,18.689,1
4,402.0,401,0.25233,3695.7,4542.9,9.288,26.907,42.54,2702.1,75.129,120.4,0.33644,80.086,50.114,2630.9,25.153,49.739,3100.9,22.881,65.786,228.39,340.75,94.625,77.009,32.389,8.8488,26.644,6.9491,18.955,1.6098,32.735,13.759,23.733,1.2621,18.164,2.2251,4.8866,2.2656,0.0073574,0.83943,0.10934,54.455,43.597,61.862,53.501,24.627,61.747,21.758,39.482,38.437,45.93,47.044,45.384,18.259,1
4,402.0,402,0.2492,3655.6,4530.9,9.4281,26.935,42.527,2701.7,75.108,120.39,0.33393,80.001,51.156,2630.1,24.493,50.571,3098.8,22.979,65.724,227.42,340.65,94.703,77.081,32.389,8.8488,26.644,6.9491,18.955,1.6098,32.735,13.759,23.733,1.2621,18.164,2.2251,4.8866,2.2656,0.0073574,0.83943,0.10934,54.455,43.597,62.553,53.644,24.934,61.444,22.122,39.788,41.503,47.855,46.899,44.22,18.045,1
4,402.0,403,0.22441,3685.3,4521.0,9.4238,26.774,42.305,2702.2,75.461,120.39,0.33125,80.089,50.967,2631.0,26.954,50.387,3098.5,22.918,65.699,228.4,340.57,94.735,77.472,32.071,8.7535,26.391,7.0337,18.669,1.6853,33.086,13.791,23.776,1.433,18.684,2.2652,4.9261,2.2394,0.0073574,0.83943,0.10934,54.455,43.597,62.435,53.364,21.975,60.408,22.158,39.456,40.945,47.43,46.583,44.989,18.163,1
4,402.0,404,0.22216,3627.7,4498.5,9.2801,26.708,42.457,2703.4,74.897,120.41,0.32959,80.256,50.614,2632.4,24.356,50.29,3101.1,23.866,65.68,227.11,340.62,94.628,77.268,32.071,8.7535,26.391,7.0337,18.669,1.6853,33.086,13.791,23.776,1.433,18.684,2.2652,4.9261,2.2394,0.0073574,0.83943,0.10934,54.455,43.597,63.426,53.633,22.196,60.885,22.229,39.659,39.906,47.205,46.467,45.195,15.915,1
4,402.0,405,0.25382,3637.8,4498.7,9.2568,26.76,42.175,2704.5,74.84,120.39,0.33255,80.222,51.559,2632.7,24.652,50.79,3101.2,21.283,65.677,226.11,340.7,94.753,77.165,31.661,8.9864,26.849,6.9421,18.489,1.6585,32.879,14.026,24.255,1.3365,18.759,2.2749,4.8617,2.2551,0.0073574,0.83943,0.10934,54.455,43.597,62.408,54.327,25.041,61.778,22.033,40.08,42.688,48.362,46.325,43.84,22.054,1
4,402.0,406,0.25599,3626.4,4528.8,9.3517,26.995,42.002,2704.3,74.264,120.4,0.33328,80.131,48.771,2632.4,25.062,51.114,3100.8,24.384,65.652,228.27,340.43,94.818,77.063,31.661,8.9864,26.849,6.9421,18.489,1.6585,32.879,14.026,24.255,1.3365,18.759,2.2749,4.8617,2.2551,0.0053919,0.82621,0.083316,53.206,43.221,62.605,53.968,24.827,60.145,22.21,39.992,34.484,49.113,46.51,44.076,14.713,1
4,402.0,407,0.29752,3630.4,4524.7,9.3327,26.948,42.386,2703.8,75.003,120.4,0.35925,80.028,50.221,2632.8,24.001,49.97,3102.3,22.849,65.584,228.21,340.56,94.734,77.209,31.902,9.0449,26.483,6.8366,19.037,1.6343,32.656,13.919,23.91,1.3315,18.647,2.2398,4.9104,2.2396,0.0053919,0.82621,0.083316,53.206,43.221,63.239,54.492,29.21,62.366,22.066,43.243,38.749,46.464,46.553,44.609,18.355,1
4,402.0,408,0.29705,3648.9,4544.1,9.3361,26.902,42.458,2705.0,75.955,120.41,0.36178,80.054,49.569,2633.6,25.745,50.965,3103.3,22.569,65.6,227.38,340.65,94.712,77.456,31.902,9.0449,26.483,6.8366,19.037,1.6343,32.656,13.919,23.91,1.3315,18.647,2.2398,4.9104,2.2396,0.0053919,0.82621,0.083316,53.206,43.221,62.92,54.261,29.257,61.43,21.988,42.934,36.832,48.768,46.665,45.546,19.011,1
4,402.0,409,0.27794,3693.9,4486.7,9.4867,26.568,42.372,2706.7,74.952,120.4,0.35027,80.174,48.93,2635.6,26.769,51.507,3104.5,23.881,65.595,228.16,340.68,94.544,77.311,32.36,8.805,25.795,6.7039,19.137,1.6734,32.721,13.862,24.347,1.2251,19.096,2.2947,4.8668,2.4158,0.0053919,0.82621,0.083316,53.206,43.221,63.064,53.603,27.379,61.186,22.061,41.7,34.951,50.021,46.632,45.184,15.902,1
4,402.0,410,0.27705,3649.4,4523.5,9.3406,27.095,42.181,2707.5,74.722,120.4,0.35159,80.227,51.448,2636.6,24.886,50.165,3104.8,22.9,65.631,226.87,341.34,94.619,77.383,32.36,8.805,25.795,6.7039,19.137,1.6734,32.721,13.862,24.347,1.2251,19.096,2.2947,4.8668,2.4158,0.0053919,0.82621,0.083316,53.206,43.221,63.831,53.163,27.467,60.949,22.375,41.539,42.362,46.917,46.784,44.869,18.214,1
4,402.0,411,0.23355,3714.9,4481.7,9.1807,27.063,42.537,2704.8,75.181,120.44,0.34599,80.171,48.469,2633.9,25.512,48.321,3102.9,22.551,65.628,228.26,340.97,94.485,77.343,32.239,8.9345,26.68,6.8335,18.849,1.646,32.893,13.772,23.633,1.1717,18.954,2.276,4.7926,2.328,0.027915,0.84446,0.11638,53.71,43.357,63.973,53.367,23.155,62.801,22.08,40.802,33.594,42.649,46.35,45.882,19.044,1
4,402.0,412,0.23294,3713.8,4434.5,9.2366,26.443,42.24,2703.8,74.926,120.44,0.34582,80.244,50.595,2633.7,24.748,51.742,3100.4,22.01,65.642,227.45,340.84,94.373,77.418,32.239,8.9345,26.68,6.8335,18.849,1.646,32.893,13.772,23.633,1.1717,18.954,2.276,4.7926,2.328,0.027915,0.84446,0.11638,53.71,43.357,63.991,53.931,23.214,62.456,22.109,40.822,39.852,50.566,46.308,45.279,20.317,1
4,402.0,413,0.24684,3691.6,4513.9,9.372,27.108,42.373,2702.5,74.624,120.4,0.33112,80.288,49.307,2631.8,24.017,51.269,3100.5,23.618,65.667,224.39,341.18,94.564,77.477,32.127,8.9179,26.092,6.9435,18.361,1.6819,33.3,13.831,23.987,1.3717,18.82,2.2232,4.9217,2.2702,0.027915,0.84446,0.11638,53.71,43.357,63.343,53.651,23.905,61.242,22.112,40.175,36.061,49.471,46.464,45.518,16.482,1
4,402.0,414,0.24433,3677.9,4496.7,9.3761,26.692,42.14,2701.3,75.63,120.4,0.33511,80.302,49.572,2630.4,26.518,50.464,3100.2,22.674,65.688,225.5,340.7,94.518,77.277,32.127,8.9179,26.092,6.9435,18.361,1.6819,33.3,13.831,23.987,1.3717,18.82,2.2232,4.9217,2.2702,0.027915,0.84446,0.11638,53.71,43.357,63.579,53.857,24.151,59.656,21.834,39.687,36.841,47.608,46.248,45.484,18.733,1
4,402.0,415,0.25657,3662.7,4515.5,9.2879,27.041,42.28,2700.7,75.9,120.39,0.33968,80.141,50.364,2629.9,25.207,48.561,3098.6,22.367,65.652,223.0,340.95,94.634,77.187,32.21,8.9664,26.469,7.0869,19.14,1.6797,32.285,13.75,23.498,1.163,18.886,2.2709,4.889,2.3625,0.027915,0.84446,0.11638,53.71,43.357,62.869,54.858,25.099,60.834,22.059,40.691,39.171,43.205,46.356,44.311,19.479,1
4,402.0,416,0.25544,3653.4,4572.9,9.2611,27.314,42.44,2699.6,74.024,120.39,0.34065,79.918,50.801,2627.4,25.353,51.535,3098.3,22.591,65.614,227.65,340.36,94.726,76.89,32.21,8.9664,26.469,7.0869,19.14,1.6797,32.285,13.75,23.498,1.163,18.886,2.2709,4.889,2.3625,0.012623,0.83771,0.098535,53.559,43.908,63.029,54.171,25.21,62.915,22.211,40.572,40.456,50.086,46.298,44.704,18.99,1
4,402.0,417,0.24645,3610.3,4416.8,9.3443,27.036,42.273,2699.9,74.335,120.39,0.33123,79.918,49.106,2628.3,24.828,50.133,3096.1,22.607,65.538,225.5,340.83,94.75,77.297,32.105,8.9828,26.043,6.9173,18.447,1.6375,32.623,13.887,23.787,1.2319,18.618,2.3243,4.8762,2.312,0.012623,0.83771,0.098535,53.559,43.908,62.388,54.131,24.558,62.45,22.096,39.491,35.468,46.842,46.584,44.623,18.945,1
4,402.0,418,0.24602,3607.1,4451.0,9.3806,27.307,42.126,2702.5,75.285,120.35,0.3339,80.155,49.774,2630.9,25.565,50.288,3098.7,23.217,65.554,229.02,341.0,94.788,77.445,32.105,8.9828,26.043,6.9173,18.447,1.6375,32.623,13.887,23.787,1.2319,18.618,2.3243,4.8762,2.312,0.012623,0.83771,0.098535,53.559,43.908,62.444,53.722,24.6,60.47,22.422,39.165,37.435,47.202,46.365,44.166,17.478,1
4,402.0,419,0.2602,3691.1,4542.8,9.4008,27.101,42.352,2705.0,75.25,120.4,0.34345,80.228,48.061,2633.4,24.172,49.672,3101.1,23.673,65.598,226.06,341.01,94.736,77.175,32.169,8.8571,26.293,7.0485,18.844,1.6461,32.877,13.646,23.958,1.4729,18.836,2.2325,4.9013,2.3319,0.012623,0.83771,0.098535,53.559,43.908,62.371,54.322,25.263,62.1,22.526,41.675,32.393,45.774,46.716,44.289,16.41,1
4,402.0,420,0.25881,3651.9,4540.7,9.2443,27.084,42.166,2704.6,75.444,120.39,0.35027,80.208,47.895,2633.6,26.33,49.429,3102.0,23.766,65.6,226.71,340.48,94.633,77.495,32.169,8.8571,26.293,7.0485,18.844,1.6461,32.877,13.646,23.958,1.4729,18.836,2.2325,4.9013,2.3319,0.012623,0.83771,0.098535,53.559,43.908,63.046,54.347,25.4,62.353,22.362,40.843,31.904,45.213,46.749,44.552,16.165,1
4,402.0,421,0.25288,3619.4,4520.3,9.3696,26.775,42.475,2705.7,75.772,120.42,0.31918,80.293,49.372,2634.5,25.918,50.437,3102.7,23.289,65.654,226.3,340.87,94.705,77.659,32.29,9.0408,26.48,7.0096,18.767,1.6434,32.62,13.847,23.8,1.0124,18.385,2.2684,4.8753,2.2779,0.019997,0.83997,0.10024,53.678,43.95,62.359,53.638,24.865,59.867,22.227,38.102,36.252,47.545,46.708,44.831,17.276,1
4,402.0,422,0.25311,3615.8,4478.2,9.2287,26.888,42.526,2706.4,75.692,120.41,0.32437,80.311,50.502,2635.3,23.322,51.482,3103.9,22.739,65.688,227.77,340.88,94.645,77.355,32.29,9.0408,26.48,7.0096,18.767,1.6434,32.62,13.847,23.8,1.0124,18.385,2.2684,4.8753,2.2779,0.019997,0.83997,0.10024,53.678,43.95,62.422,54.142,24.843,62.288,22.031,37.469,39.579,49.963,46.592,45.157,18.589,1
4,402.0,423,0.24054,3621.6,4562.1,9.2449,26.812,42.248,2706.0,75.447,120.38,0.34337,80.146,51.096,2634.2,25.187,48.479,3103.1,21.932,65.671,228.27,340.97,94.808,77.287,32.0,8.9156,26.454,6.9395,18.775,1.6467,33.706,13.847,23.835,1.4085,18.402,2.2693,4.8566,2.423,0.019997,0.83997,0.10024,53.678,43.95,62.523,53.322,23.702,63.706,22.372,40.423,41.327,43.013,46.564,44.575,20.52,1
4,402.0,424,0.24104,3622.9,4508.7,9.4216,26.925,42.266,2703.5,75.032,120.39,0.33905,79.963,50.864,2632.8,25.353,51.037,3101.9,22.427,65.622,227.48,340.86,94.679,77.06,32.0,8.9156,26.454,6.9395,18.775,1.6467,33.706,13.847,23.835,1.4085,18.402,2.2693,4.8566,2.423,0.019997,0.83997,0.10024,53.678,43.95,62.502,53.962,23.652,62.003,22.026,40.951,40.643,48.934,46.656,44.272,19.378,1
4,402.0,425,0.26846,3652.9,4495.5,9.2815,26.853,42.442,2706.1,75.002,120.39,0.34187,79.988,49.753,2634.3,26.104,48.179,3102.9,24.127,65.558,228.44,341.47,94.843,77.32,31.94,8.8318,26.485,6.7565,19.383,1.6461,32.642,13.754,23.879,1.2308,18.475,2.272,4.8425,2.3134,0.019997,0.83997,0.10024,53.678,43.95,62.513,54.101,26.552,60.725,22.431,40.637,37.372,42.32,46.594,44.51,15.326,1
4,402.0,426,0.2692,3636.1,4503.5,9.3478,27.052,42.509,2707.0,74.78,120.4,0.34305,80.03,50.037,2634.5,24.332,50.574,3105.0,23.407,65.578,227.61,341.31,94.608,77.258,31.94,8.8318,26.485,6.7565,19.383,1.6461,32.642,13.754,23.879,1.2308,18.475,2.272,4.8425,2.3134,0.025089,0.84092,0.10264,54.19,43.107,62.803,54.005,26.479,62.298,22.031,40.493,38.209,47.862,46.749,44.741,17.038,1
4,402.0,427,0.27732,3699.7,4434.4,9.3237,27.262,42.529,2707.5,75.069,120.43,0.33333,80.076,50.408,2636.7,25.114,50.741,3105.5,22.601,65.547,228.1,341.4,94.652,77.322,32.435,8.9312,26.419,6.8533,18.914,1.6893,32.936,13.771,24.657,1.221,18.495,2.2707,4.7951,2.2617,0.025089,0.84092,0.10264,54.19,43.107,63.346,53.288,27.271,63.248,22.248,39.155,39.301,48.249,46.754,44.753,18.947,1
4,402.0,428,0.27729,3677.2,4449.2,9.3618,27.109,42.407,2707.1,75.006,120.42,0.33411,80.021,51.678,2635.7,23.468,50.317,3105.8,22.989,65.569,229.42,341.69,94.449,77.133,32.435,8.9312,26.419,6.8533,18.914,1.6893,32.936,13.771,24.657,1.221,18.495,2.2707,4.7951,2.2617,0.025089,0.84092,0.10264,54.19,43.107,63.733,53.111,27.274,60.18,22.195,39.06,43.037,47.268,46.686,45.706,18.044,1
4,402.0,429,0.22854,3676.8,4489.0,9.4343,26.666,42.357,2707.3,74.301,120.4,0.33095,80.038,49.556,2636.2,25.969,50.35,3103.7,23.102,65.556,229.64,341.94,94.549,77.335,32.346,8.9701,26.13,6.738,19.041,1.6382,32.933,13.749,24.448,1.2542,18.62,2.2315,4.7429,2.2703,0.025089,0.84092,0.10264,54.19,43.107,62.962,53.723,22.643,60.708,22.319,39.799,36.794,47.343,46.712,44.94,17.761,1
4,402.0,430,0.22947,3648.9,4493.7,9.4743,26.608,42.354,2707.6,74.856,120.43,0.33009,80.212,49.869,2636.7,24.953,49.982,3104.9,23.002,65.62,228.36,342.1,94.543,77.237,32.346,8.9701,26.13,6.738,19.041,1.6382,32.933,13.749,24.448,1.2542,18.62,2.2315,4.7429,2.2703,0.025089,0.84092,0.10264,54.19,43.107,63.443,53.666,22.552,58.43,22.359,39.904,37.715,46.491,46.873,45.577,17.986,1
4,402.0,431,0.23723,3698.7,4506.8,9.4954,26.969,42.611,2707.6,75.213,120.4,0.33081,80.216,49.61,2636.5,24.629,51.349,3104.1,21.951,65.644,227.5,341.93,94.515,77.514,32.346,8.8299,26.615,6.8316,19.085,1.667,32.93,13.847,24.203,1.133,18.877,2.24,4.7899,2.2194,0.018247,0.84966,0.08756,53.261,44.501,63.679,53.164,23.066,60.4,22.388,39.152,36.953,49.655,47.027,45.151,20.455,1
4,402.0,432,0.23436,3727.2,4469.5,9.3305,26.9,42.347,2706.7,75.411,120.39,0.33173,80.209,50.667,2635.8,24.07,50.403,3103.3,22.598,65.681,228.2,341.97,94.439,77.448,32.346,8.8299,26.615,6.8316,19.085,1.667,32.93,13.847,24.203,1.133,18.877,2.24,4.7899,2.2194,0.018247,0.84966,0.08756,53.261,44.501,63.189,53.61,23.349,61.355,22.112,39.04,40.063,47.466,47.021,44.905,18.913,1
4,402.0,433,0.23174,3659.7,4491.5,9.253,27.037,42.568,2704.1,75.06,120.4,0.34076,79.968,49.422,2633.3,23.891,50.574,3101.1,22.89,65.663,230.82,341.91,94.482,77.235,31.919,8.8402,26.482,6.9273,18.168,1.6674,32.726,13.779,23.566,1.3005,18.617,2.2282,4.8428,2.2354,0.018247,0.84966,0.08756,53.261,44.501,63.62,53.191,23.294,61.44,22.608,40.526,36.398,47.862,46.846,44.742,18.247,1
4,402.0,434,0.23348,3660.6,4470.2,9.353,26.796,42.6,2703.7,75.449,120.37,0.34134,79.994,50.68,2632.7,24.312,51.774,3099.3,22.695,65.631,228.32,342.49,94.558,77.295,31.919,8.8402,26.482,6.9273,18.168,1.6674,32.726,13.779,23.566,1.3005,18.617,2.2282,4.8428,2.2354,0.018247,0.84966,0.08756,53.261,44.501,63.604,53.447,23.122,60.889,22.178,40.456,40.102,50.64,47.13,44.189,18.723,1
4,402.0,435,0.27402,3646.0,4604.0,9.4838,26.651,42.536,2706.6,75.722,120.41,0.3321,80.111,50.204,2635.1,26.313,51.367,3102.6,22.842,65.644,231.3,342.05,94.609,77.567,32.541,8.9527,26.316,6.8678,18.536,1.6632,32.716,13.764,23.685,1.164,18.17,2.2607,4.8786,2.2808,0.018247,0.84966,0.08756,53.261,44.501,63.019,54.121,27.366,59.978,21.972,39.745,38.702,49.698,46.925,44.48,18.343,1
4,402.0,436,0.27603,3644.2,4553.7,9.3398,26.658,41.946,2709.5,74.909,120.41,0.33327,80.233,48.773,2639.3,25.139,48.991,3105.4,23.583,65.69,229.83,342.14,94.562,77.62,32.541,8.9527,26.316,6.8678,18.536,1.6632,32.716,13.764,23.685,1.164,18.17,2.2607,4.8786,2.2808,0.01374,0.83924,0.093575,53.92,44.355,63.05,54.723,27.168,61.065,22.535,39.602,34.49,44.199,47.353,45.021,16.566,1
4,402.0,437,0.21557,3684.8,4525.9,9.3051,26.428,42.636,2708.4,75.604,120.4,0.33443,80.157,50.84,2637.1,25.544,48.551,3104.9,22.924,65.753,231.32,342.04,94.527,77.259,32.256,8.9076,26.318,6.814,18.434,1.6795,33.1,14.001,23.798,1.3221,18.456,2.2307,4.8459,2.3098,0.01374,0.83924,0.093575,53.92,44.355,62.859,54.222,21.201,60.521,22.302,38.975,40.573,43.182,47.38,44.951,18.151,1
4,402.0,438,0.21599,3665.3,4510.2,9.4797,27.17,42.093,2706.3,74.934,120.37,0.33061,80.014,50.281,2634.8,25.716,51.239,3103.6,21.958,65.709,228.25,341.58,94.595,77.178,32.256,8.9076,26.318,6.814,18.434,1.6795,33.1,14.001,23.798,1.3221,18.456,2.2307,4.8459,2.3098,0.01374,0.83924,0.093575,53.92,44.355,63.195,54.41,21.16,61.88,22.344,39.441,38.928,49.403,47.812,44.507,20.46,1
